,date,year,day_year,day,hour,zone,day_name,temp,w_spid,p,малооблачно,облачно,пасмурно,ясно,Заражений за день,Перевозка плановая
591,2021-01-21 11:00:00,2021,21,21,11,П/станция 2,Thursday,-8.0,2.666666666666667,752.0,0.0,0.0,1.0,0.0,85.0,2.0
592,2021-01-21 12:00:00,2021,21,21,12,П/станция 2,Thursday,-8.0,2.0,752.0,0.0,0.0,1.0,0.0,85.0,2.0
593,2021-01-21 13:00:00,2021,21,21,13,П/станция 2,Thursday,-8.0,2.0,751.6666666666665,0.0,0.0,1.0,0.0,86.0,2.0
594,2021-01-21 14:00:00,2021,21,21,14,П/станция 2,Thursday,-8.0,2.0,751.3333333333335,0.0,0.0,1.0,0.0,86.0,2.0
595,2021-01-21 15:00:00,2021,21,21,15,П/станция 2,Thursday,-8.0,2.0,751.0,0.0,0.0,1.0,0.0,86.0,2.0
596,2021-01-21 16:00:00,2021,21,21,16,П/станция 2,Thursday,-8.0,1.6666666666666667,750.6666666666665,0.0,0.0,1.0,0.0,86.0,2.0
597,2021-01-21 17:00:00,2021,21,21,17,П/станция 2,Thursday,-8.0,1.3333333333333337,750.3333333333335,0.0,0.0,1.0,0.0,86.0,2.0
598,2021-01-21 18:00:00,2021,21,21,18,П/станция 2,Thursday,-8.0,1.0,750.0,0.0,0.0,1.0,0.0,86.0,2.0
599,2021-01-21 19:00:00,2021,21,21,19,П/станция 2,Thursday,-8.0,1.3333333333333333,749.6666666666665,0.0,0.0,1.0,0.0,86.0,2.0
600,2021-01-21 20:00:00,2021,21,21,20,П/станция 2,Thursday,-8.0,1.6666666666666663,749.3333333333335,0.0,0.0,1.0,0.0,86.0,1.0
601,2021-01-21 21:00:00,2021,21,21,21,П/станция 2,Thursday,-8.0,2.0,749.0,0.0,0.0,1.0,0.0,86.0,1.0
602,2021-01-21 22:00:00,2021,21,21,22,П/станция 2,Thursday,-8.5,2.0,749.0,0.0,0.0,1.0,0.0,86.0,1.0
603,2021-01-21 23:00:00,2021,21,21,23,П/станция 2,Thursday,-9.0,2.0,749.0,0.0,0.0,1.0,0.0,86.0,1.0
604,2021-01-22 00:00:00,2021,22,22,0,П/станция 2,Friday,-9.5,2.0,749.0,0.0,0.0,1.0,0.0,86.0,1.0
605,2021-01-22 01:00:00,2021,22,22,1,П/станция 2,Friday,-10.0,2.0,749.0,0.0,0.0,1.0,0.0,86.0,1.0
606,2021-01-22 02:00:00,2021,22,22,2,П/станция 2,Friday,-10.5,2.0,749.0,0.0,0.0,1.0,0.0,86.0,1.0
607,2021-01-22 03:00:00,2021,22,22,3,П/станция 2,Friday,-11.0,2.0,749.0,0.0,0.0,1.0,0.0,86.0,1.0
608,2021-01-22 04:00:00,2021,22,22,4,П/станция 2,Friday,-11.333333333333336,2.0,749.3333333333335,0.0,0.0,1.0,0.0,86.0,1.0
609,2021-01-22 05:00:00,2021,22,22,5,П/станция 2,Friday,-11.666666666666664,2.0,749.6666666666665,0.0,0.0,1.0,0.0,86.0,1.0
610,2021-01-22 06:00:00,2021,22,22,6,П/станция 2,Friday,-12.0,2.0,750.0,0.0,0.0,1.0,0.0,86.0,1.0
611,2021-01-22 07:00:00,2021,22,22,7,П/станция 2,Friday,-12.0,2.0,750.3333333333335,0.0,0.0,1.0,0.0,86.0,1.0
612,2021-01-22 08:00:00,2021,22,22,8,П/станция 2,Friday,-12.0,2.0,750.6666666666665,0.0,0.0,1.0,0.0,86.0,1.0
613,2021-01-22 09:00:00,2021,22,22,9,П/станция 2,Friday,-12.0,2.0,751.0,0.0,0.0,1.0,0.0,86.0,1.0
614,2021-01-22 10:00:00,2021,22,22,10,П/станция 2,Friday,-12.0,2.333333333333333,751.3333333333335,0.0,0.0,1.0,0.0,86.0,1.0
615,2021-01-22 11:00:00,2021,22,22,11,П/станция 2,Friday,-12.0,2.6666666666666665,751.6666666666665,0.0,0.0,1.0,0.0,86.0,2.0
616,2021-01-22 12:00:00,2021,22,22,12,П/станция 2,Friday,-12.0,3.0,752.0,0.0,0.0,1.0,0.0,90.0,2.0
617,2021-01-22 13:00:00,2021,22,22,13,П/станция 2,Friday,-13.0,2.6666666666666665,752.3333333333335,0.0,0.0,1.0,0.0,90.0,2.0
618,2021-01-22 14:00:00,2021,22,22,14,П/станция 2,Friday,-14.0,2.333333333333333,752.6666666666665,0.0,0.0,1.0,0.0,90.0,2.0
619,2021-01-22 15:00:00,2021,22,22,15,П/станция 2,Friday,-15.0,2.0,753.0,1.0,0.0,0.0,0.0,90.0,2.0
620,2021-01-22 16:00:00,2021,22,22,16,П/станция 2,Friday,-15.333333333333336,2.333333333333333,753.3333333333335,1.0,0.0,0.0,0.0,90.0,2.0
621,2021-01-22 17:00:00,2021,22,22,17,П/станция 2,Friday,-15.666666666666664,2.6666666666666665,753.6666666666665,1.0,0.0,0.0,0.0,90.0,2.0
622,2021-01-22 18:00:00,2021,22,22,18,П/станция 2,Friday,-16.0,3.0,754.0,0.0,0.0,1.0,0.0,90.0,2.0
623,2021-01-22 19:00:00,2021,22,22,19,П/станция 2,Friday,-16.666666666666668,2.6666666666666665,754.3333333333335,0.0,0.0,1.0,0.0,90.0,2.0
624,2021-01-22 20:00:00,2021,22,22,20,П/станция 2,Friday,-17.333333333333332,2.333333333333333,754.6666666666665,0.0,0.0,1.0,0.0,90.0,2.0
625,2021-01-22 21:00:00,2021,22,22,21,П/станция 2,Friday,-18.0,2.0,755.0,0.0,1.0,0.0,0.0,90.0,1.0
626,2021-01-22 22:00:00,2021,22,22,22,П/станция 2,Friday,-18.166666666666668,2.0,755.3333333333335,0.0,1.0,0.0,0.0,90.0,1.0
627,2021-01-22 23:00:00,2021,22,22,23,П/станция 2,Friday,-18.33333333333333,2.0,755.6666666666665,0.0,1.0,0.0,0.0,90.0,1.0
628,2021-01-23 00:00:00,2021,23,23,0,П/станция 2,Saturday,-18.5,2.0,756.0,0.0,1.0,0.0,0.0,90.0,1.0
629,2021-01-23 01:00:00,2021,23,23,1,П/станция 2,Saturday,-18.666666666666668,2.0,756.3333333333335,0.0,1.0,0.0,0.0,90.0,1.0
630,2021-01-23 02:00:00,2021,23,23,2,П/станция 2,Saturday,-18.83333333333333,2.0,756.6666666666665,0.0,1.0,0.0,0.0,90.0,1.0
631,2021-01-23 03:00:00,2021,23,23,3,П/станция 2,Saturday,-19.0,2.0,757.0,0.0,1.0,0.0,0.0,90.0,1.0
632,2021-01-23 04:00:00,2021,23,23,4,П/станция 2,Saturday,-19.33333333333333,1.6666666666666667,757.3333333333335,0.0,1.0,0.0,0.0,90.0,1.0
633,2021-01-23 05:00:00,2021,23,23,5,П/станция 2,Saturday,-19.666666666666668,1.3333333333333337,757.6666666666665,0.0,1.0,0.0,0.0,90.0,1.0
634,2021-01-23 06:00:00,2021,23,23,6,П/станция 2,Saturday,-20.0,1.0,758.0,1.0,0.0,0.0,0.0,90.0,1.0
635,2021-01-23 07:00:00,2021,23,23,7,П/станция 2,Saturday,-20.33333333333333,1.3333333333333333,758.6666666666665,1.0,0.0,0.0,0.0,90.0,1.0
636,2021-01-23 08:00:00,2021,23,23,8,П/станция 2,Saturday,-20.666666666666668,1.6666666666666663,759.3333333333335,1.0,0.0,0.0,0.0,90.0,1.0
637,2021-01-23 09:00:00,2021,23,23,9,П/станция 2,Saturday,-21.0,2.0,760.0,0.0,1.0,0.0,0.0,90.0,1.0
638,2021-01-23 10:00:00,2021,23,23,10,П/станция 2,Saturday,-20.0,2.0,760.3333333333335,0.0,1.0,0.0,0.0,90.0,1.0
639,2021-01-23 11:00:00,2021,23,23,11,П/станция 2,Saturday,-19.0,2.0,760.6666666666665,0.0,1.0,0.0,0.0,90.0,2.0
640,2021-01-23 12:00:00,2021,23,23,12,П/станция 2,Saturday,-18.0,2.0,761.0,1.0,0.0,0.0,0.0,90.0,2.0
641,2021-01-23 13:00:00,2021,23,23,13,П/станция 2,Saturday,-17.333333333333332,1.6666666666666667,761.0,1.0,0.0,0.0,0.0,86.0,2.0
642,2021-01-23 14:00:00,2021,23,23,14,П/станция 2,Saturday,-16.666666666666668,1.3333333333333337,761.0,1.0,0.0,0.0,0.0,86.0,2.0
643,2021-01-23 15:00:00,2021,23,23,15,П/станция 2,Saturday,-16.0,1.0,761.0,0.0,0.0,1.0,0.0,86.0,2.0
644,2021-01-23 16:00:00,2021,23,23,16,П/станция 2,Saturday,-17.0,1.0,761.3333333333335,0.0,0.0,1.0,0.0,86.0,2.0
645,2021-01-23 17:00:00,2021,23,23,17,П/станция 2,Saturday,-18.0,1.0,761.6666666666665,0.0,0.0,1.0,0.0,86.0,1.0
646,2021-01-23 18:00:00,2021,23,23,18,П/станция 2,Saturday,-19.0,1.0,762.0,0.0,1.0,0.0,0.0,86.0,1.0
647,2021-01-23 19:00:00,2021,23,23,19,П/станция 2,Saturday,-18.33333333333333,1.3333333333333333,762.3333333333335,0.0,1.0,0.0,0.0,86.0,1.0
648,2021-01-23 20:00:00,2021,23,23,20,П/станция 2,Saturday,-17.666666666666668,1.6666666666666663,762.6666666666665,0.0,1.0,0.0,0.0,86.0,1.0
649,2021-01-23 21:00:00,2021,23,23,21,П/станция 2,Saturday,-17.0,2.0,763.0,0.0,0.0,1.0,0.0,86.0,1.0
650,2021-01-23 22:00:00,2021,23,23,22,П/станция 2,Saturday,-17.5,1.8333333333333333,763.3333333333335,0.0,0.0,1.0,0.0,86.0,1.0
651,2021-01-23 23:00:00,2021,23,23,23,П/станция 2,Saturday,-18.0,1.6666666666666667,763.6666666666665,0.0,0.0,1.0,0.0,86.0,1.0
652,2021-01-24 00:00:00,2021,24,24,0,П/станция 2,Sunday,-18.5,1.5,764.0,0.0,0.0,1.0,0.0,86.0,1.0
653,2021-01-24 01:00:00,2021,24,24,1,П/станция 2,Sunday,-19.0,1.3333333333333337,764.3333333333335,0.0,0.0,1.0,0.0,86.0,1.0
654,2021-01-24 02:00:00,2021,24,24,2,П/станция 2,Sunday,-19.5,1.1666666666666667,764.6666666666665,0.0,0.0,1.0,0.0,86.0,1.0
655,2021-01-24 03:00:00,2021,24,24,3,П/станция 2,Sunday,-20.0,1.0,765.0,0.0,0.0,0.0,1.0,86.0,1.0
656,2021-01-24 04:00:00,2021,24,24,4,П/станция 2,Sunday,-20.33333333333333,1.0,764.6666666666665,0.0,0.0,0.0,1.0,86.0,1.0
657,2021-01-24 05:00:00,2021,24,24,5,П/станция 2,Sunday,-20.666666666666668,1.0,764.3333333333335,0.0,0.0,0.0,1.0,86.0,1.0
658,2021-01-24 06:00:00,2021,24,24,6,П/станция 2,Sunday,-21.0,1.0,764.0,1.0,0.0,0.0,0.0,86.0,1.0
659,2021-01-24 07:00:00,2021,24,24,7,П/станция 2,Sunday,-21.0,1.3333333333333333,764.3333333333335,1.0,0.0,0.0,0.0,86.0,1.0
660,2021-01-24 08:00:00,2021,24,24,8,П/станция 2,Sunday,-21.0,1.6666666666666663,764.6666666666665,1.0,0.0,0.0,0.0,86.0,1.0
661,2021-01-24 09:00:00,2021,24,24,9,П/станция 2,Sunday,-21.0,2.0,765.0,0.0,1.0,0.0,0.0,86.0,1.0
662,2021-01-24 10:00:00,2021,24,24,10,П/станция 2,Sunday,-20.0,2.0,764.6666666666665,0.0,1.0,0.0,0.0,86.0,1.0
663,2021-01-24 11:00:00,2021,24,24,11,П/станция 2,Sunday,-19.0,2.0,764.3333333333335,0.0,1.0,0.0,0.0,86.0,1.0
664,2021-01-24 12:00:00,2021,24,24,12,П/станция 2,Sunday,-18.0,2.0,764.0,0.0,0.0,1.0,0.0,87.0,1.0
665,2021-01-24 13:00:00,2021,24,24,13,П/станция 2,Sunday,-17.333333333333332,2.333333333333333,762.6666666666665,0.0,0.0,1.0,0.0,87.0,1.0
666,2021-01-24 14:00:00,2021,24,24,14,П/станция 2,Sunday,-16.666666666666668,2.6666666666666665,761.3333333333335,0.0,0.0,1.0,0.0,87.0,1.0
667,2021-01-24 15:00:00,2021,24,24,15,П/станция 2,Sunday,-16.0,3.0,760.0,0.0,0.0,1.0,0.0,87.0,2.0
668,2021-01-24 16:00:00,2021,24,24,16,П/станция 2,Sunday,-16.0,3.0,760.0,0.0,0.0,1.0,0.0,87.0,2.0
669,2021-01-24 17:00:00,2021,24,24,17,П/станция 2,Sunday,-16.0,3.0,760.0,0.0,0.0,1.0,0.0,87.0,1.0
670,2021-01-24 18:00:00,2021,24,24,18,П/станция 2,Sunday,-16.0,3.0,760.0,0.0,0.0,1.0,0.0,87.0,1.0
671,2021-01-24 19:00:00,2021,24,24,19,П/станция 2,Sunday,-16.0,3.0,758.6666666666665,0.0,0.0,1.0,0.0,87.0,1.0
672,2021-01-24 20:00:00,2021,24,24,20,П/станция 2,Sunday,-16.0,3.0,757.3333333333335,0.0,0.0,1.0,0.0,87.0,1.0
673,2021-01-24 21:00:00,2021,24,24,21,П/станция 2,Sunday,-16.0,3.0,756.0,0.0,0.0,1.0,0.0,87.0,1.0
674,2021-01-24 22:00:00,2021,24,24,22,П/станция 2,Sunday,-16.0,2.6666666666666665,755.5,0.0,0.0,1.0,0.0,87.0,1.0
675,2021-01-24 23:00:00,2021,24,24,23,П/станция 2,Sunday,-16.0,2.333333333333333,755.0,0.0,0.0,1.0,0.0,87.0,1.0
676,2021-01-25 00:00:00,2021,25,25,0,П/станция 2,Monday,-16.0,2.0,754.5,0.0,0.0,1.0,0.0,87.0,1.0
677,2021-01-25 01:00:00,2021,25,25,1,П/станция 2,Monday,-16.0,1.6666666666666667,754.0,0.0,0.0,1.0,0.0,87.0,1.0
678,2021-01-25 02:00:00,2021,25,25,2,П/станция 2,Monday,-16.0,1.3333333333333337,753.5,0.0,0.0,1.0,0.0,87.0,1.0
679,2021-01-25 03:00:00,2021,25,25,3,П/станция 2,Monday,-16.0,1.0,753.0,0.0,0.0,1.0,0.0,87.0,1.0
680,2021-01-25 04:00:00,2021,25,25,4,П/станция 2,Monday,-17.0,1.3333333333333333,753.0,0.0,0.0,1.0,0.0,87.0,1.0
681,2021-01-25 05:00:00,2021,25,25,5,П/станция 2,Monday,-18.0,1.6666666666666663,753.0,0.0,0.0,1.0,0.0,87.0,1.0
682,2021-01-25 06:00:00,2021,25,25,6,П/станция 2,Monday,-19.0,2.0,753.0,0.0,0.0,0.0,1.0,87.0,1.0
683,2021-01-25 07:00:00,2021,25,25,7,П/станция 2,Monday,-19.0,2.0,753.6666666666665,0.0,0.0,0.0,1.0,87.0,1.0
684,2021-01-25 08:00:00,2021,25,25,8,П/станция 2,Monday,-19.0,2.0,754.3333333333335,0.0,0.0,0.0,1.0,87.0,1.0
685,2021-01-25 09:00:00,2021,25,25,9,П/станция 2,Monday,-19.0,2.0,755.0,1.0,0.0,0.0,0.0,87.0,1.0
686,2021-01-25 10:00:00,2021,25,25,10,П/станция 2,Monday,-18.33333333333333,2.333333333333333,755.6666666666665,1.0,0.0,0.0,0.0,87.0,1.0
687,2021-01-25 11:00:00,2021,25,25,11,П/станция 2,Monday,-17.666666666666668,2.6666666666666665,756.3333333333335,1.0,0.0,0.0,0.0,87.0,2.0
688,2021-01-25 12:00:00,2021,25,25,12,П/станция 2,Monday,-17.0,3.0,757.0,0.0,0.0,0.0,1.0,87.0,2.0
689,2021-01-25 13:00:00,2021,25,25,13,П/станция 2,Monday,-17.0,3.333333333333333,757.6666666666665,0.0,0.0,0.0,1.0,85.0,2.0
690,2021-01-25 14:00:00,2021,25,25,14,П/станция 2,Monday,-17.0,3.6666666666666665,758.3333333333335,0.0,0.0,0.0,1.0,85.0,2.0
691,2021-01-25 15:00:00,2021,25,25,15,П/станция 2,Monday,-17.0,4.0,759.0,0.0,0.0,0.0,1.0,85.0,2.0
692,2021-01-25 16:00:00,2021,25,25,16,П/станция 2,Monday,-17.333333333333332,3.6666666666666665,759.6666666666665,0.0,0.0,0.0,1.0,85.0,2.0
693,2021-01-25 17:00:00,2021,25,25,17,П/станция 2,Monday,-17.666666666666668,3.333333333333333,760.3333333333335,0.0,0.0,0.0,1.0,85.0,2.0
694,2021-01-25 18:00:00,2021,25,25,18,П/станция 2,Monday,-18.0,3.0,761.0,0.0,0.0,0.0,1.0,85.0,2.0
695,2021-01-25 19:00:00,2021,25,25,19,П/станция 2,Monday,-17.666666666666668,3.0,761.3333333333335,0.0,0.0,0.0,1.0,85.0,2.0
696,2021-01-25 20:00:00,2021,25,25,20,П/станция 2,Monday,-17.333333333333332,3.0,761.6666666666665,0.0,0.0,0.0,1.0,85.0,2.0
697,2021-01-25 21:00:00,2021,25,25,21,П/станция 2,Monday,-17.0,3.0,762.0,0.0,0.0,1.0,0.0,85.0,1.0
698,2021-01-25 22:00:00,2021,25,25,22,П/станция 2,Monday,-17.333333333333332,2.833333333333333,762.6666666666665,0.0,0.0,1.0,0.0,85.0,1.0
699,2021-01-25 23:00:00,2021,25,25,23,П/станция 2,Monday,-17.666666666666668,2.6666666666666665,763.3333333333335,0.0,0.0,1.0,0.0,85.0,1.0
700,2021-01-26 00:00:00,2021,26,26,0,П/станция 2,Tuesday,-18.0,2.5,764.0,0.0,0.0,1.0,0.0,85.0,1.0
701,2021-01-26 01:00:00,2021,26,26,1,П/станция 2,Tuesday,-18.33333333333333,2.333333333333333,764.6666666666665,0.0,0.0,1.0,0.0,85.0,1.0
702,2021-01-26 02:00:00,2021,26,26,2,П/станция 2,Tuesday,-18.666666666666668,2.166666666666667,765.3333333333335,0.0,0.0,1.0,0.0,85.0,1.0
703,2021-01-26 03:00:00,2021,26,26,3,П/станция 2,Tuesday,-19.0,2.0,766.0,0.0,0.0,1.0,0.0,85.0,1.0
704,2021-01-26 04:00:00,2021,26,26,4,П/станция 2,Tuesday,-19.0,2.0,766.3333333333335,0.0,0.0,1.0,0.0,85.0,1.0
705,2021-01-26 05:00:00,2021,26,26,5,П/станция 2,Tuesday,-19.0,2.0,766.6666666666665,0.0,0.0,1.0,0.0,85.0,1.0
706,2021-01-26 06:00:00,2021,26,26,6,П/станция 2,Tuesday,-19.0,2.0,767.0,0.0,1.0,0.0,0.0,85.0,1.0
707,2021-01-26 07:00:00,2021,26,26,7,П/станция 2,Tuesday,-19.0,1.6666666666666667,767.3333333333335,0.0,1.0,0.0,0.0,85.0,1.0
708,2021-01-26 08:00:00,2021,26,26,8,П/станция 2,Tuesday,-19.0,1.3333333333333337,767.6666666666665,0.0,1.0,0.0,0.0,85.0,1.0
709,2021-01-26 09:00:00,2021,26,26,9,П/станция 2,Tuesday,-19.0,1.0,768.0,0.0,1.0,0.0,0.0,85.0,1.0
710,2021-01-26 10:00:00,2021,26,26,10,П/станция 2,Tuesday,-18.33333333333333,1.0,768.0,0.0,1.0,0.0,0.0,85.0,1.0
711,2021-01-26 11:00:00,2021,26,26,11,П/станция 2,Tuesday,-17.666666666666668,1.0,768.0,0.0,1.0,0.0,0.0,85.0,2.0
712,2021-01-26 12:00:00,2021,26,26,12,П/станция 2,Tuesday,-17.0,1.0,768.0,0.0,1.0,0.0,0.0,84.0,2.0
713,2021-01-26 13:00:00,2021,26,26,13,П/станция 2,Tuesday,-17.0,1.0,768.0,0.0,1.0,0.0,0.0,84.0,2.0
714,2021-01-26 14:00:00,2021,26,26,14,П/станция 2,Tuesday,-17.0,1.0,768.0,0.0,1.0,0.0,0.0,84.0,2.0
715,2021-01-26 15:00:00,2021,26,26,15,П/станция 2,Tuesday,-17.0,1.0,768.0,0.0,1.0,0.0,0.0,84.0,2.0
716,2021-01-26 16:00:00,2021,26,26,16,П/станция 2,Tuesday,-17.333333333333332,1.3333333333333333,768.3333333333335,0.0,1.0,0.0,0.0,84.0,2.0
717,2021-01-26 17:00:00,2021,26,26,17,П/станция 2,Tuesday,-17.666666666666668,1.6666666666666663,768.6666666666665,0.0,1.0,0.0,0.0,84.0,2.0
718,2021-01-26 18:00:00,2021,26,26,18,П/станция 2,Tuesday,-18.0,2.0,769.0,0.0,0.0,1.0,0.0,84.0,2.0
719,2021-01-26 19:00:00,2021,26,26,19,П/станция 2,Tuesday,-17.666666666666668,2.0,768.6666666666665,0.0,0.0,1.0,0.0,84.0,2.0
720,2021-01-26 20:00:00,2021,26,26,20,П/станция 2,Tuesday,-17.333333333333332,2.0,768.3333333333335,0.0,0.0,1.0,0.0,84.0,2.0
721,2021-01-26 21:00:00,2021,26,26,21,П/станция 2,Tuesday,-17.0,2.0,768.0,0.0,0.0,1.0,0.0,84.0,1.0
722,2021-01-26 22:00:00,2021,26,26,22,П/станция 2,Tuesday,-16.833333333333332,2.1666666666666665,767.8333333333335,0.0,0.0,1.0,0.0,84.0,1.0
723,2021-01-26 23:00:00,2021,26,26,23,П/станция 2,Tuesday,-16.666666666666668,2.333333333333333,767.6666666666665,0.0,0.0,1.0,0.0,84.0,1.0
724,2021-01-27 00:00:00,2021,27,27,0,П/станция 2,Wednesday,-16.5,2.5,767.5,0.0,0.0,1.0,0.0,84.0,1.0
725,2021-01-27 01:00:00,2021,27,27,1,П/станция 2,Wednesday,-16.333333333333332,2.6666666666666665,767.3333333333335,0.0,0.0,1.0,0.0,84.0,1.0
726,2021-01-27 02:00:00,2021,27,27,2,П/станция 2,Wednesday,-16.166666666666668,2.833333333333333,767.1666666666665,0.0,0.0,1.0,0.0,84.0,1.0
727,2021-01-27 03:00:00,2021,27,27,3,П/станция 2,Wednesday,-16.0,3.0,767.0,0.0,0.0,1.0,0.0,84.0,1.0
728,2021-01-27 04:00:00,2021,27,27,4,П/станция 2,Wednesday,-16.0,3.0,767.0,0.0,0.0,1.0,0.0,84.0,1.0
729,2021-01-27 05:00:00,2021,27,27,5,П/станция 2,Wednesday,-16.0,3.0,767.0,0.0,0.0,1.0,0.0,84.0,1.0
730,2021-01-27 06:00:00,2021,27,27,6,П/станция 2,Wednesday,-16.0,3.0,767.0,0.0,1.0,0.0,0.0,84.0,1.0
731,2021-01-27 07:00:00,2021,27,27,7,П/станция 2,Wednesday,-15.666666666666664,2.6666666666666665,766.6666666666665,0.0,1.0,0.0,0.0,84.0,1.0
732,2021-01-27 08:00:00,2021,27,27,8,П/станция 2,Wednesday,-15.333333333333336,2.333333333333333,766.3333333333335,0.0,1.0,0.0,0.0,84.0,1.0
733,2021-01-27 09:00:00,2021,27,27,9,П/станция 2,Wednesday,-15.0,2.0,766.0,0.0,0.0,1.0,0.0,84.0,1.0
734,2021-01-27 10:00:00,2021,27,27,10,П/станция 2,Wednesday,-14.0,2.333333333333333,765.3333333333335,0.0,0.0,1.0,0.0,84.0,1.0
735,2021-01-27 11:00:00,2021,27,27,11,П/станция 2,Wednesday,-13.0,2.6666666666666665,764.6666666666665,0.0,0.0,1.0,0.0,84.0,2.0
736,2021-01-27 12:00:00,2021,27,27,12,П/станция 2,Wednesday,-12.0,3.0,764.0,0.0,0.0,0.0,1.0,84.0,2.0
737,2021-01-27 13:00:00,2021,27,27,13,П/станция 2,Wednesday,-12.0,2.6666666666666665,763.3333333333335,0.0,0.0,0.0,1.0,83.0,2.0
738,2021-01-27 14:00:00,2021,27,27,14,П/станция 2,Wednesday,-12.0,2.333333333333333,762.6666666666665,0.0,0.0,0.0,1.0,83.0,2.0
739,2021-01-27 15:00:00,2021,27,27,15,П/станция 2,Wednesday,-12.0,2.0,762.0,0.0,0.0,1.0,0.0,83.0,2.0
740,2021-01-27 16:00:00,2021,27,27,16,П/станция 2,Wednesday,-12.0,2.6666666666666665,761.6666666666665,0.0,0.0,1.0,0.0,83.0,2.0
741,2021-01-27 17:00:00,2021,27,27,17,П/станция 2,Wednesday,-12.0,3.333333333333333,761.3333333333335,0.0,0.0,1.0,0.0,83.0,2.0
742,2021-01-27 18:00:00,2021,27,27,18,П/станция 2,Wednesday,-12.0,4.0,761.0,0.0,0.0,1.0,0.0,83.0,2.0
743,2021-01-27 19:00:00,2021,27,27,19,П/станция 2,Wednesday,-12.0,3.6666666666666665,761.0,0.0,0.0,1.0,0.0,83.0,2.0
744,2021-01-27 20:00:00,2021,27,27,20,П/станция 2,Wednesday,-12.0,3.333333333333333,761.0,0.0,0.0,1.0,0.0,83.0,2.0
745,2021-01-27 21:00:00,2021,27,27,21,П/станция 2,Wednesday,-12.0,3.0,761.0,0.0,0.0,1.0,0.0,83.0,1.0
746,2021-01-27 22:00:00,2021,27,27,22,П/станция 2,Wednesday,-11.833333333333336,3.0,760.8333333333335,0.0,0.0,1.0,0.0,83.0,1.0
747,2021-01-27 23:00:00,2021,27,27,23,П/станция 2,Wednesday,-11.666666666666664,3.0,760.6666666666665,0.0,0.0,1.0,0.0,83.0,1.0
748,2021-01-28 00:00:00,2021,28,28,0,П/станция 2,Thursday,-11.5,3.0,760.5,0.0,0.0,1.0,0.0,83.0,1.0
749,2021-01-28 01:00:00,2021,28,28,1,П/станция 2,Thursday,-11.333333333333336,3.0,760.3333333333335,0.0,0.0,1.0,0.0,83.0,1.0
750,2021-01-28 02:00:00,2021,28,28,2,П/станция 2,Thursday,-11.166666666666664,3.0,760.1666666666665,0.0,0.0,1.0,0.0,83.0,1.0
751,2021-01-28 03:00:00,2021,28,28,3,П/станция 2,Thursday,-11.0,3.0,760.0,0.0,0.0,1.0,0.0,83.0,1.0
752,2021-01-28 04:00:00,2021,28,28,4,П/станция 2,Thursday,-11.333333333333336,2.6666666666666665,760.3333333333335,0.0,0.0,1.0,0.0,83.0,1.0
753,2021-01-28 05:00:00,2021,28,28,5,П/станция 2,Thursday,-11.666666666666664,2.333333333333333,760.6666666666665,0.0,0.0,1.0,0.0,83.0,1.0
754,2021-01-28 06:00:00,2021,28,28,6,П/станция 2,Thursday,-12.0,2.0,761.0,0.0,0.0,1.0,0.0,83.0,1.0
755,2021-01-28 07:00:00,2021,28,28,7,П/станция 2,Thursday,-12.0,2.333333333333333,761.0,0.0,0.0,1.0,0.0,83.0,1.0
756,2021-01-28 08:00:00,2021,28,28,8,П/станция 2,Thursday,-12.0,2.6666666666666665,761.0,0.0,0.0,1.0,0.0,83.0,1.0
757,2021-01-28 09:00:00,2021,28,28,9,П/станция 2,Thursday,-12.0,3.0,761.0,0.0,0.0,1.0,0.0,83.0,1.0
758,2021-01-28 10:00:00,2021,28,28,10,П/станция 2,Thursday,-11.666666666666664,3.0,761.0,0.0,0.0,1.0,0.0,83.0,1.0
759,2021-01-28 11:00:00,2021,28,28,11,П/станция 2,Thursday,-11.333333333333336,3.0,761.0,0.0,0.0,1.0,0.0,83.0,2.0
760,2021-01-28 12:00:00,2021,28,28,12,П/станция 2,Thursday,-11.0,3.0,761.0,1.0,0.0,0.0,0.0,85.0,2.0
761,2021-01-28 13:00:00,2021,28,28,13,П/станция 2,Thursday,-11.0,3.0,761.0,1.0,0.0,0.0,0.0,85.0,2.0
762,2021-01-28 14:00:00,2021,28,28,14,П/станция 2,Thursday,-11.0,3.0,761.0,1.0,0.0,0.0,0.0,85.0,2.0
763,2021-01-28 15:00:00,2021,28,28,15,П/станция 2,Thursday,-11.0,3.0,761.0,0.0,0.0,0.0,1.0,85.0,2.0
764,2021-01-28 16:00:00,2021,28,28,16,П/станция 2,Thursday,-11.0,2.6666666666666665,761.0,0.0,0.0,0.0,1.0,85.0,2.0
765,2021-01-28 17:00:00,2021,28,28,17,П/станция 2,Thursday,-11.0,2.333333333333333,761.0,0.0,0.0,0.0,1.0,85.0,2.0
766,2021-01-28 18:00:00,2021,28,28,18,П/станция 2,Thursday,-11.0,2.0,761.0,0.0,0.0,1.0,0.0,85.0,2.0
767,2021-01-28 19:00:00,2021,28,28,19,П/станция 2,Thursday,-11.0,2.0,761.0,0.0,0.0,1.0,0.0,85.0,2.0
768,2021-01-28 20:00:00,2021,28,28,20,П/станция 2,Thursday,-11.0,2.0,761.0,0.0,0.0,1.0,0.0,85.0,1.0
